transaction_id,transaction_date,store_id,product_id,customer_id,quantity,unit_price,total_amount,payment_method
T002220,2025-07-29,S001,P031,C0038,4,2539.0,10156.0,UPI
T002745,2025-07-29,S002,P012,C0043,2,2724.0,5448.0,Card
T000228,2025-07-29,S001,P025,C0194,1,227.0,227.0,Card
T002556,2025-07-29,S002,P030,C0026,2,329.0,658.0,Cash
T003806,2025-07-29,S002,P021,C0121,1,735.0,735.0,Card
T001119,2025-07-29,S008,P040,C0130,2,1803.0,3606.0,UPI
T001392,2025-07-30,S004,P021,C0014,1,735.0,735.0,UPI
T003288,2025-07-30,S005,P036,C0073,5,1511.0,7555.0,Wallet
T004658,2025-07-30,S001,P040,C0152,4,1803.0,7212.0,Card
T003779,2025-07-30,S003,P013,C0198,2,1725.0,3450.0,Cash
T004231,2025-07-30,S005,P050,C0054,1,3376.0,3376.0,Card
T003177,2025-07-30,S004,P037,C0065,1,924.0,924.0,Cash
T000491,2025-07-30,S004,P018,C0124,2,2484.0,4968.0,Cash
T002399,2025-07-30,S002,P012,C0142,5,2724.0,13620.0,Card
T004148,2025-07-30,S004,P041,C0030,4,2912.0,11648.0,Card
T001774,2025-07-30,S004,P015,C0092,2,1463.0,2926.0,UPI
T004834,2025-07-31,S003,P046,C0012,1,2159.0,2159.0,UPI
T003902,2025-07-31,S009,P015,C0067,2,1463.0,2926.0,UPI
T001275,2025-07-31,S006,P004,C0001,1,2746.0,2746.0,Card
T000001,2025-07-31,S009,P032,C0135,4,798.0,3192.0,Card
T002527,2025-07-31,S004,P034,C0083,1,2077.0,2077.0,Card
T002279,2025-07-31,S002,P038,C0193,1,563.0,563.0,UPI
T003217,2025-07-31,S004,P018,C0022,1,2484.0,2484.0,UPI
T004650,2025-07-31,S008,P044,C0086,4,346.0,1384.0,UPI
T001921,2025-08-01,S007,P032,C0076,3,798.0,2394.0,Card
T001169,2025-08-01,S009,P041,C0145,3,2912.0,8736.0,Wallet
T001961,2025-08-01,S001,P034,C0178,2,2077.0,4154.0,Card
T004007,2025-08-01,S003,P013,C0193,2,1725.0,3450.0,UPI
T004516,2025-08-01,S010,P011,C0065,1,827.0,827.0,Wallet
T001505,2025-08-01,S001,P012,C0098,1,2724.0,2724.0,UPI
T004797,2025-08-01,S001,P012,C0187,2,2724.0,5448.0,Card
T001006,2025-08-01,S008,P022,C0124,4,250.0,1000.0,UPI
T003869,2025-08-01,S005,P005,C0166,1,3573.0,3573.0,UPI
T002183,2025-08-01,S008,P024,C0041,1,280.0,280.0,Card
T000957,2025-08-01,S001,P034,C0106,1,2077.0,2077.0,Card
T003819,2025-08-01,S002,P042,C0160,1,2856.0,2856.0,UPI
T002260,2025-08-01,S007,P032,C0169,4,798.0,3192.0,Card
T003072,2025-08-02,S005,P010,C0015,1,1769.0,1769.0,Card
T000361,2025-08-02,S009,P044,C0107,2,346.0,692.0,UPI
T000171,2025-08-02,S006,P004,C0023,3,2746.0,8238.0,Card
T000449,2025-08-02,S007,P003,C0195,4,8600.0,34400.0,Cash
T000183,2025-08-02,S004,P016,C0090,1,1792.0,1792.0,UPI
T002622,2025-08-02,S004,P027,C0185,1,713.0,713.0,Card
T003566,2025-08-02,S002,P025,C0026,1,227.0,227.0,Card
T001888,2025-08-02,S004,P020,C0135,2,1341.0,2682.0,Cash
T003834,2025-08-02,S001,P035,C0192,1,1777.0,1777.0,Card
T002898,2025-08-02,S010,P010,C0017,4,1769.0,7076.0,UPI
T000571,2025-08-02,S006,P005,C0140,1,3573.0,3573.0,Card
T003338,2025-08-02,S004,P007,C0185,1,9089.0,9089.0,Card
T004432,2025-08-02,S005,P021,C0119,3,735.0,2205.0,Card
T004175,2025-08-02,S003,P045,C0127,1,1526.0,1526.0,Card
T002175,2025-08-02,S008,P025,C0003,1,227.0,227.0,UPI
T001494,2025-08-02,S008,P027,C0167,1,713.0,713.0,Card
T002168,2025-08-02,S009,P041,C0030,3,2912.0,8736.0,UPI
T002741,2025-08-03,S010,P011,C0077,5,827.0,4135.0,UPI
T000273,2025-08-03,S004,P010,C0129,1,1769.0,1769.0,UPI
T000980,2025-08-03,S009,P029,C0158,3,817.0,2451.0,Wallet
T003251,2025-08-03,S002,P049,C0028,4,2283.0,9132.0,Cash
T002768,2025-08-03,S007,P041,C0159,1,2912.0,2912.0,UPI
T004122,2025-08-03,S003,P007,C0177,2,9089.0,18178.0,UPI
T000673,2025-08-03,S007,P046,C0137,5,2159.0,10795.0,UPI
T004205,2025-08-03,S008,P049,C0128,2,2283.0,4566.0,UPI
T003168,2025-08-03,S003,P026,C0041,1,765.0,765.0,Cash
T001552,2025-08-03,S004,P030,C0005,3,329.0,987.0,UPI
T000722,2025-08-03,S002,P045,C0193,2,1526.0,3052.0,Card
T004676,2025-08-03,S007,P010,C0090,3,1769.0,5307.0,UPI
T000906,2025-08-04,S001,P030,C0037,3,329.0,987.0,UPI
T000330,2025-08-04,S009,P026,C0043,2,765.0,1530.0,Cash
T002312,2025-08-04,S009,P004,C0173,1,2746.0,2746.0,UPI
T002054,2025-08-04,S007,P010,C0105,1,1769.0,1769.0,Card
T002615,2025-08-04,S001,P009,C0101,4,14294.0,57176.0,UPI
T004119,2025-08-04,S008,P032,C0147,1,798.0,798.0,UPI
T003311,2025-08-04,S005,P034,C0053,5,2077.0,10385.0,Card
T002934,2025-08-04,S005,P046,C0082,1,2159.0,2159.0,Wallet
T004543,2025-08-04,S007,P002,C0080,3,15628.0,46884.0,Card
T001456,2025-08-04,S009,P045,C0075,1,1526.0,1526.0,Card
T003212,2025-08-04,S007,P044,C0041,5,346.0,1730.0,Wallet
T001234,2025-08-04,S005,P033,C0146,4,2395.0,9580.0,Cash
T003106,2025-08-04,S010,P018,C0035,1,2484.0,2484.0,Card
T001093,2025-08-04,S009,P043,C0021,4,3092.0,12368.0,Cash
T002940,2025-08-04,S005,P024,C0109,2,280.0,560.0,Cash
T004404,2025-08-04,S007,P035,C0138,1,1777.0,1777.0,UPI
T002599,2025-08-05,S010,P022,C0129,1,250.0,250.0,Card
T003403,2025-08-05,S007,P047,C0005,2,4143.0,8286.0,UPI
T004789,2025-08-05,S007,P043,C0046,4,3092.0,12368.0,UPI
T001924,2025-08-05,S010,P027,C0016,4,713.0,2852.0,UPI
T000946,2025-08-05,S010,P016,C0047,1,1792.0,1792.0,Wallet
T003367,2025-08-05,S005,P047,C0159,1,4143.0,4143.0,UPI
T004906,2025-08-05,S010,P022,C0070,4,250.0,1000.0,UPI
T000482,2025-08-05,S003,P044,C0106,2,346.0,692.0,Card
T001382,2025-08-05,S006,P019,C0035,5,1613.0,8065.0,Wallet
T004744,2025-08-05,S003,P004,C0167,4,2746.0,10984.0,Card
T002711,2025-08-05,S009,P006,C0164,2,14885.0,29770.0,UPI
T003668,2025-08-05,S002,P037,C0141,3,924.0,2772.0,UPI
T002954,2025-08-05,S005,P045,C0170,4,1526.0,6104.0,UPI
T004640,2025-08-05,S008,P013,C0109,5,1725.0,8625.0,UPI
T003483,2025-08-05,S007,P033,C0084,2,2395.0,4790.0,UPI
T003488,2025-08-05,S001,P044,C0003,2,346.0,692.0,Card
T002059,2025-08-05,S003,P038,C0157,2,563.0,1126.0,Card
T004974,2025-08-05,S003,P013,C0037,3,1725.0,5175.0,UPI
T000378,2025-08-06,S004,P007,C0140,1,9089.0,9089.0,Wallet
T002823,2025-08-06,S005,P044,C0160,3,346.0,1038.0,UPI
T001322,2025-08-06,S002,P035,C0123,4,1777.0,7108.0,Wallet
T003776,2025-08-06,S010,P018,C0071,3,2484.0,7452.0,UPI
T000520,2025-08-06,S002,P030,C0184,4,329.0,1316.0,UPI
T003275,2025-08-06,S008,P037,C0153,1,924.0,924.0,UPI
T003193,2025-08-06,S005,P025,C0069,1,227.0,227.0,Cash
T004566,2025-08-06,S001,P006,C0159,3,14885.0,44655.0,Card
T004606,2025-08-06,S008,P018,C0150,5,2484.0,12420.0,UPI
T004166,2025-08-06,S001,P008,C0086,1,7538.0,7538.0,UPI
T002710,2025-08-06,S010,P026,C0064,1,765.0,765.0,UPI
T001112,2025-08-06,S003,P049,C0119,1,2283.0,2283.0,UPI
T001675,2025-08-06,S001,P041,C0119,5,2912.0,14560.0,Cash
T001142,2025-08-06,S008,P005,C0093,4,3573.0,14292.0,Card
T001983,2025-08-06,S004,P011,C0034,1,827.0,827.0,Card
T001597,2025-08-06,S008,P035,C0139,2,1777.0,3554.0,Cash
T000961,2025-08-06,S004,P012,C0153,1,2724.0,2724.0,Card
T003556,2025-08-06,S002,P013,C0081,4,1725.0,6900.0,Wallet
T000428,2025-08-06,S008,P002,C0093,4,15628.0,62512.0,Wallet
T001196,2025-08-07,S008,P004,C0026,3,2746.0,8238.0,UPI
T002447,2025-08-07,S007,P030,C0060,4,329.0,1316.0,Card
T000076,2025-08-07,S006,P001,C0154,5,8801.0,44005.0,UPI
T003851,2025-08-07,S001,P011,C0186,1,827.0,827.0,Card
T004204,2025-08-07,S009,P016,C0148,1,1792.0,1792.0,Cash
T000090,2025-08-07,S003,P007,C0198,4,9089.0,36356.0,Cash
T001155,2025-08-07,S005,P015,C0175,4,1463.0,5852.0,UPI
T004197,2025-08-07,S005,P038,C0056,3,563.0,1689.0,Wallet
T003101,2025-08-07,S008,P009,C0030,5,14294.0,71470.0,Wallet
T001063,2025-08-07,S005,P010,C0165,2,1769.0,3538.0,Cash
T002747,2025-08-07,S001,P024,C0040,5,280.0,1400.0,Cash
T002512,2025-08-07,S006,P029,C0129,3,817.0,2451.0,UPI
T002137,2025-08-07,S004,P049,C0120,4,2283.0,9132.0,Card
T001263,2025-08-07,S004,P043,C0010,1,3092.0,3092.0,UPI
T001993,2025-08-08,S002,P018,C0077,1,2484.0,2484.0,UPI
T003557,2025-08-08,S001,P005,C0063,4,3573.0,14292.0,Card
T003606,2025-08-08,S010,P016,C0017,2,1792.0,3584.0,Card
T002327,2025-08-08,S004,P005,C0126,1,3573.0,3573.0,Wallet
T000495,2025-08-08,S006,P044,C0125,3,346.0,1038.0,Card
T003419,2025-08-08,S001,P033,C0104,2,2395.0,4790.0,Cash
T003493,2025-08-08,S008,P043,C0180,3,3092.0,9276.0,UPI
T001115,2025-08-08,S008,P024,C0008,4,280.0,1120.0,UPI
T002493,2025-08-08,S006,P028,C0160,1,764.0,764.0,Card
T000467,2025-08-08,S007,P027,C0191,2,713.0,1426.0,Card
T004368,2025-08-08,S007,P046,C0033,2,2159.0,4318.0,Cash
T000370,2025-08-08,S006,P016,C0110,3,1792.0,5376.0,UPI
T002423,2025-08-08,S005,P007,C0026,2,9089.0,18178.0,Card
T000817,2025-08-08,S006,P038,C0103,4,563.0,2252.0,UPI
T003958,2025-08-08,S004,P023,C0190,1,363.0,363.0,UPI
T003060,2025-08-08,S007,P018,C0030,2,2484.0,4968.0,Wallet
T000905,2025-08-08,S004,P026,C0112,1,765.0,765.0,Card
T001255,2025-08-08,S001,P040,C0197,2,1803.0,3606.0,UPI
T001586,2025-08-09,S009,P027,C0008,5,713.0,3565.0,Cash
T002367,2025-08-09,S006,P045,C0180,1,1526.0,1526.0,Card
T001717,2025-08-09,S009,P027,C0130,1,713.0,713.0,UPI
T003472,2025-08-09,S004,P041,C0194,4,2912.0,11648.0,Cash
T004147,2025-08-09,S009,P002,C0113,2,15628.0,31256.0,Cash
T002878,2025-08-09,S006,P023,C0015,1,363.0,363.0,Card
T002684,2025-08-09,S007,P021,C0090,5,735.0,3675.0,Wallet
T001144,2025-08-09,S005,P026,C0157,1,765.0,765.0,UPI
T001790,2025-08-09,S008,P002,C0162,2,15628.0,31256.0,Wallet
T003745,2025-08-09,S004,P025,C0195,3,227.0,681.0,Card
T004279,2025-08-09,S002,P039,C0185,3,2600.0,7800.0,Card
T004418,2025-08-09,S002,P023,C0179,3,363.0,1089.0,Wallet
T002131,2025-08-09,S002,P022,C0040,1,250.0,250.0,Card
T000178,2025-08-10,S008,P048,C0161,1,478.0,478.0,UPI
T004656,2025-08-10,S001,P021,C0086,4,735.0,2940.0,Cash
T000884,2025-08-10,S007,P014,C0111,1,3156.0,3156.0,UPI
T000124,2025-08-10,S010,P029,C0158,3,817.0,2451.0,Cash
T002231,2025-08-10,S006,P021,C0196,1,735.0,735.0,Wallet
T003369,2025-08-10,S008,P043,C0122,2,3092.0,6184.0,UPI
T002861,2025-08-10,S007,P008,C0158,5,7538.0,37690.0,Wallet
T000129,2025-08-10,S001,P007,C0169,1,9089.0,9089.0,UPI
T000456,2025-08-10,S008,P013,C0005,2,1725.0,3450.0,UPI
T002431,2025-08-10,S003,P028,C0138,1,764.0,764.0,UPI
T001674,2025-08-10,S007,P013,C0198,3,1725.0,5175.0,UPI
T000106,2025-08-10,S010,P026,C0142,3,765.0,2295.0,Card
T001551,2025-08-10,S008,P003,C0071,5,8600.0,43000.0,Card
T000507,2025-08-10,S005,P023,C0021,2,363.0,726.0,Card
T003618,2025-08-10,S004,P046,C0177,1,2159.0,2159.0,UPI
T001493,2025-08-11,S003,P013,C0059,1,1725.0,1725.0,Card
T003074,2025-08-11,S003,P018,C0086,3,2484.0,7452.0,UPI
T004804,2025-08-11,S005,P020,C0086,2,1341.0,2682.0,Cash
T001363,2025-08-11,S008,P041,C0196,1,2912.0,2912.0,Card
T001667,2025-08-11,S001,P028,C0034,1,764.0,764.0,UPI
T003409,2025-08-11,S004,P036,C0063,2,1511.0,3022.0,Cash
T000219,2025-08-11,S008,P007,C0168,5,9089.0,45445.0,Card
T004687,2025-08-11,S008,P023,C0120,1,363.0,363.0,UPI
T004569,2025-08-11,S008,P015,C0177,2,1463.0,2926.0,Card
T003022,2025-08-12,S005,P024,C0131,2,280.0,560.0,Card
T003099,2025-08-12,S008,P039,C0129,4,2600.0,10400.0,Card
T003765,2025-08-12,S010,P046,C0178,1,2159.0,2159.0,Wallet
T004202,2025-08-12,S007,P048,C0021,4,478.0,1912.0,Card
T002650,2025-08-12,S006,P007,C0035,5,9089.0,45445.0,UPI
T000854,2025-08-12,S003,P008,C0160,5,7538.0,37690.0,Card
T001146,2025-08-12,S008,P023,C0049,2,363.0,726.0,Card
T000855,2025-08-12,S001,P013,C0049,1,1725.0,1725.0,Card
T001426,2025-08-12,S008,P026,C0141,1,765.0,765.0,Cash
T001321,2025-08-12,S001,P018,C0095,2,2484.0,4968.0,UPI
T004390,2025-08-13,S008,P033,C0073,2,2395.0,4790.0,Card
T004963,2025-08-13,S004,P027,C0139,2,713.0,1426.0,Wallet
T001801,2025-08-13,S008,P009,C0053,1,14294.0,14294.0,UPI
T000909,2025-08-13,S005,P024,C0071,1,280.0,280.0,Card
T002170,2025-08-13,S002,P035,C0188,1,1777.0,1777.0,UPI
T001340,2025-08-13,S010,P015,C0194,3,1463.0,4389.0,Card
T003666,2025-08-13,S001,P011,C0052,1,827.0,827.0,UPI
T003042,2025-08-13,S001,P049,C0171,1,2283.0,2283.0,Card
T004250,2025-08-13,S009,P001,C0128,1,8801.0,8801.0,UPI
T000586,2025-08-13,S005,P028,C0183,2,764.0,1528.0,Card
T004469,2025-08-13,S004,P036,C0135,5,1511.0,7555.0,UPI
T002010,2025-08-13,S008,P046,C0169,1,2159.0,2159.0,UPI
T001945,2025-08-13,S007,P017,C0190,3,2677.0,8031.0,Card
T001004,2025-08-13,S007,P009,C0004,2,14294.0,28588.0,UPI
T002291,2025-08-13,S008,P045,C0143,1,1526.0,1526.0,UPI
T004393,2025-08-13,S008,P015,C0168,1,1463.0,1463.0,Card
T004487,2025-08-14,S006,P002,C0039,5,15628.0,78140.0,UPI
T003798,2025-08-14,S008,P018,C0056,1,2484.0,2484.0,Card
T001150,2025-08-14,S002,P024,C0095,5,280.0,1400.0,UPI
T000259,2025-08-14,S002,P017,C0127,1,2677.0,2677.0,UPI
T003051,2025-08-14,S004,P043,C0033,5,3092.0,15460.0,UPI
T003993,2025-08-14,S005,P013,C0083,1,1725.0,1725.0,UPI
T001989,2025-08-14,S005,P036,C0096,3,1511.0,4533.0,UPI
T003295,2025-08-14,S005,P049,C0161,2,2283.0,4566.0,Card
T002139,2025-08-14,S002,P031,C0125,1,2539.0,2539.0,Card
T000516,2025-08-14,S008,P017,C0124,2,2677.0,5354.0,UPI
T003153,2025-08-14,S010,P024,C0154,1,280.0,280.0,Wallet
T002925,2025-08-14,S009,P001,C0186,1,8801.0,8801.0,Card
T003828,2025-08-15,S007,P019,C0074,4,1613.0,6452.0,Card
T000250,2025-08-15,S008,P036,C0111,2,1511.0,3022.0,Wallet
T003482,2025-08-15,S003,P020,C0060,1,1341.0,1341.0,Wallet
T004948,2025-08-15,S002,P019,C0132,5,1613.0,8065.0,UPI
T003438,2025-08-15,S007,P045,C0019,5,1526.0,7630.0,Cash
T004533,2025-08-15,S007,P013,C0090,3,1725.0,5175.0,Wallet
T004901,2025-08-15,S007,P012,C0101,5,2724.0,13620.0,Cash
T002838,2025-08-15,S008,P017,C0174,1,2677.0,2677.0,Card
T001563,2025-08-15,S010,P027,C0137,1,713.0,713.0,Cash
T000720,2025-08-15,S003,P016,C0170,2,1792.0,3584.0,Card
T004441,2025-08-15,S006,P026,C0006,1,765.0,765.0,UPI
T002613,2025-08-15,S010,P017,C0059,1,2677.0,2677.0,Wallet
T000245,2025-08-15,S010,P023,C0017,3,363.0,1089.0,Card
T004401,2025-08-15,S005,P011,C0097,1,827.0,827.0,UPI
T004372,2025-08-15,S003,P048,C0177,2,478.0,956.0,UPI
T000568,2025-08-15,S009,P015,C0138,1,1463.0,1463.0,UPI
T001549,2025-08-16,S007,P006,C0125,1,14885.0,14885.0,Wallet
T004420,2025-08-16,S002,P047,C0091,3,4143.0,12429.0,Card
T001337,2025-08-16,S008,P026,C0114,2,765.0,1530.0,Card
T001339,2025-08-16,S002,P004,C0063,3,2746.0,8238.0,UPI
T001805,2025-08-16,S009,P015,C0197,2,1463.0,2926.0,Cash
T002153,2025-08-16,S004,P043,C0075,1,3092.0,3092.0,UPI
T001190,2025-08-16,S007,P040,C0013,1,1803.0,1803.0,Wallet
T004993,2025-08-16,S002,P030,C0012,3,329.0,987.0,Wallet
T000445,2025-08-16,S007,P023,C0138,3,363.0,1089.0,UPI
T001704,2025-08-16,S010,P018,C0010,5,2484.0,12420.0,UPI
T001459,2025-08-16,S008,P035,C0016,1,1777.0,1777.0,UPI
T002414,2025-08-16,S009,P016,C0196,2,1792.0,3584.0,Card
T001988,2025-08-16,S002,P015,C0156,2,1463.0,2926.0,Card
T002461,2025-08-16,S007,P025,C0066,2,227.0,454.0,UPI
T001463,2025-08-16,S003,P002,C0040,2,15628.0,31256.0,Card
T004586,2025-08-16,S008,P048,C0166,2,478.0,956.0,UPI
T001470,2025-08-16,S005,P020,C0190,2,1341.0,2682.0,Card
T000270,2025-08-16,S003,P015,C0021,2,1463.0,2926.0,UPI
T003172,2025-08-16,S006,P014,C0021,1,3156.0,3156.0,Card
T004301,2025-08-17,S008,P030,C0095,1,329.0,329.0,UPI
T002844,2025-08-17,S002,P047,C0085,1,4143.0,4143.0,Card
T004525,2025-08-17,S001,P008,C0045,1,7538.0,7538.0,Cash
T000416,2025-08-17,S006,P048,C0170,1,478.0,478.0,Card
T001662,2025-08-17,S005,P014,C0055,4,3156.0,12624.0,UPI
T001742,2025-08-17,S001,P048,C0027,4,478.0,1912.0,Cash
T004896,2025-08-17,S001,P039,C0128,3,2600.0,7800.0,Cash
T000646,2025-08-17,S002,P001,C0176,2,8801.0,17602.0,Card
T000725,2025-08-17,S003,P028,C0008,4,764.0,3056.0,UPI
T001927,2025-08-17,S001,P003,C0039,3,8600.0,25800.0,Card
T002758,2025-08-17,S006,P002,C0078,2,15628.0,31256.0,Card
T004829,2025-08-17,S004,P046,C0106,2,2159.0,4318.0,UPI
T002585,2025-08-17,S002,P001,C0130,3,8801.0,26403.0,UPI
T000744,2025-08-17,S007,P028,C0073,2,764.0,1528.0,Wallet
T004711,2025-08-17,S010,P019,C0164,3,1613.0,4839.0,UPI
T002785,2025-08-17,S004,P042,C0103,2,2856.0,5712.0,UPI
T003398,2025-08-18,S002,P020,C0156,2,1341.0,2682.0,UPI
T002943,2025-08-18,S009,P028,C0090,1,764.0,764.0,UPI
T001401,2025-08-18,S002,P018,C0066,2,2484.0,4968.0,Cash
T000566,2025-08-18,S007,P001,C0193,2,8801.0,17602.0,Cash
T000535,2025-08-18,S007,P035,C0123,2,1777.0,3554.0,Card
T003297,2025-08-18,S009,P043,C0101,1,3092.0,3092.0,Cash
T002167,2025-08-18,S003,P026,C0181,5,765.0,3825.0,UPI
T001071,2025-08-18,S007,P045,C0188,1,1526.0,1526.0,Card
T002178,2025-08-18,S010,P040,C0003,4,1803.0,7212.0,UPI
T000285,2025-08-18,S010,P040,C0036,2,1803.0,3606.0,Card
T002661,2025-08-18,S002,P038,C0134,2,563.0,1126.0,Card
T004635,2025-08-18,S003,P016,C0047,2,1792.0,3584.0,Cash
T004200,2025-08-19,S010,P037,C0154,3,924.0,2772.0,Card
T001120,2025-08-19,S007,P023,C0028,2,363.0,726.0,Card
T003871,2025-08-19,S001,P002,C0192,4,15628.0,62512.0,Card
T001948,2025-08-19,S010,P024,C0113,2,280.0,560.0,UPI
T000847,2025-08-19,S004,P050,C0179,1,3376.0,3376.0,Card
T002246,2025-08-19,S003,P050,C0141,2,3376.0,6752.0,UPI
T000459,2025-08-19,S007,P037,C0190,4,924.0,3696.0,Cash
T001367,2025-08-19,S005,P001,C0027,2,8801.0,17602.0,Card
T003114,2025-08-19,S001,P035,C0137,1,1777.0,1777.0,Card
T001909,2025-08-19,S001,P008,C0007,1,7538.0,7538.0,UPI
T004096,2025-08-19,S001,P001,C0133,1,8801.0,8801.0,Card
T002529,2025-08-20,S005,P029,C0061,5,817.0,4085.0,UPI
T003308,2025-08-20,S008,P038,C0061,3,563.0,1689.0,Wallet
T003477,2025-08-20,S004,P030,C0177,3,329.0,987.0,UPI
T004068,2025-08-20,S006,P046,C0103,1,2159.0,2159.0,UPI
T000168,2025-08-20,S010,P024,C0165,5,280.0,1400.0,Cash
T000874,2025-08-20,S006,P019,C0034,2,1613.0,3226.0,Cash
T000476,2025-08-20,S009,P040,C0124,4,1803.0,7212.0,UPI
T003799,2025-08-20,S007,P046,C0014,4,2159.0,8636.0,Wallet
T001018,2025-08-20,S001,P031,C0045,2,2539.0,5078.0,UPI
T004765,2025-08-20,S003,P032,C0052,1,798.0,798.0,Card
T003729,2025-08-20,S002,P022,C0066,2,250.0,500.0,Card
T000748,2025-08-20,S008,P026,C0084,1,765.0,765.0,UPI
T000085,2025-08-20,S004,P002,C0143,1,15628.0,15628.0,UPI
T000850,2025-08-20,S007,P047,C0174,2,4143.0,8286.0,Cash
T001376,2025-08-20,S005,P013,C0161,1,1725.0,1725.0,Card
T001889,2025-08-21,S002,P022,C0006,2,250.0,500.0,UPI
T001844,2025-08-21,S006,P033,C0026,1,2395.0,2395.0,Card
T002656,2025-08-21,S002,P010,C0182,1,1769.0,1769.0,Card
T004692,2025-08-21,S005,P046,C0014,2,2159.0,4318.0,Wallet
T002475,2025-08-21,S005,P047,C0126,1,4143.0,4143.0,UPI
T002666,2025-08-21,S003,P044,C0179,1,346.0,346.0,UPI
T002154,2025-08-21,S006,P002,C0192,4,15628.0,62512.0,Card
T004625,2025-08-21,S003,P045,C0091,1,1526.0,1526.0,UPI
T003008,2025-08-21,S003,P037,C0127,1,924.0,924.0,Cash
T002633,2025-08-21,S008,P050,C0111,4,3376.0,13504.0,UPI
T003852,2025-08-22,S003,P023,C0151,5,363.0,1815.0,UPI
T003594,2025-08-22,S008,P024,C0131,2,280.0,560.0,UPI
T001159,2025-08-22,S003,P012,C0011,3,2724.0,8172.0,UPI
T003715,2025-08-22,S010,P039,C0024,1,2600.0,2600.0,UPI
T004777,2025-08-22,S010,P037,C0028,4,924.0,3696.0,Card
T000252,2025-08-22,S002,P003,C0117,3,8600.0,25800.0,UPI
T002701,2025-08-22,S004,P034,C0119,4,2077.0,8308.0,UPI
T004966,2025-08-22,S010,P027,C0166,1,713.0,713.0,UPI
T002311,2025-08-22,S002,P034,C0121,5,2077.0,10385.0,Card
T000942,2025-08-22,S004,P015,C0028,4,1463.0,5852.0,UPI
T000603,2025-08-22,S009,P018,C0178,1,2484.0,2484.0,Card
T004395,2025-08-22,S004,P037,C0041,1,924.0,924.0,Card
T002738,2025-08-23,S006,P037,C0108,2,924.0,1848.0,UPI
T000575,2025-08-23,S001,P020,C0114,1,1341.0,1341.0,UPI
T004937,2025-08-23,S004,P050,C0141,1,3376.0,3376.0,UPI
T000970,2025-08-23,S001,P013,C0166,5,1725.0,8625.0,Cash
T003674,2025-08-23,S007,P026,C0103,4,765.0,3060.0,Card
T004422,2025-08-23,S007,P029,C0142,2,817.0,1634.0,UPI
T000247,2025-08-23,S006,P044,C0030,3,346.0,1038.0,Wallet
T004561,2025-08-23,S010,P033,C0026,3,2395.0,7185.0,UPI
T001698,2025-08-23,S001,P025,C0155,2,227.0,454.0,Card
T003271,2025-08-23,S004,P002,C0162,2,15628.0,31256.0,Cash
T003406,2025-08-24,S007,P031,C0156,5,2539.0,12695.0,UPI
T001531,2025-08-24,S005,P011,C0099,1,827.0,827.0,UPI
T001303,2025-08-24,S007,P022,C0186,1,250.0,250.0,Cash
T004709,2025-08-24,S003,P021,C0131,2,735.0,1470.0,Cash
T003392,2025-08-24,S004,P028,C0038,1,764.0,764.0,Card
T004546,2025-08-24,S008,P038,C0048,5,563.0,2815.0,Card
T003891,2025-08-24,S003,P030,C0147,1,329.0,329.0,Wallet
T001529,2025-08-24,S009,P042,C0083,4,2856.0,11424.0,Card
T000317,2025-08-24,S001,P041,C0174,5,2912.0,14560.0,UPI
T000164,2025-08-24,S001,P035,C0138,5,1777.0,8885.0,UPI
T000215,2025-08-24,S004,P007,C0014,5,9089.0,45445.0,UPI
T003360,2025-08-24,S006,P014,C0199,3,3156.0,9468.0,UPI
T000338,2025-08-24,S001,P039,C0160,1,2600.0,2600.0,UPI
T000703,2025-08-24,S005,P049,C0086,1,2283.0,2283.0,Card
T002470,2025-08-24,S009,P013,C0198,3,1725.0,5175.0,UPI
T002620,2025-08-24,S010,P027,C0134,1,713.0,713.0,Wallet
T004464,2025-08-24,S001,P039,C0058,1,2600.0,2600.0,Cash
T004446,2025-08-24,S006,P020,C0158,5,1341.0,6705.0,Card
T001709,2025-08-24,S004,P041,C0011,2,2912.0,5824.0,Cash
T002341,2025-08-25,S001,P028,C0171,1,764.0,764.0,UPI
T002988,2025-08-25,S006,P015,C0111,3,1463.0,4389.0,Cash
T004467,2025-08-25,S007,P030,C0181,2,329.0,658.0,Card
T003489,2025-08-25,S001,P034,C0197,1,2077.0,2077.0,Card
T003692,2025-08-25,S002,P031,C0031,1,2539.0,2539.0,Card
T002753,2025-08-25,S008,P044,C0041,1,346.0,346.0,UPI
T002851,2025-08-25,S006,P038,C0197,1,563.0,563.0,Wallet
T004756,2025-08-25,S001,P017,C0114,1,2677.0,2677.0,Card
T000653,2025-08-25,S003,P038,C0086,2,563.0,1126.0,UPI
T004873,2025-08-25,S003,P008,C0119,1,7538.0,7538.0,Wallet
T002658,2025-08-25,S008,P038,C0153,1,563.0,563.0,Cash
T000610,2025-08-25,S008,P035,C0143,3,1777.0,5331.0,Card
T000121,2025-08-25,S009,P033,C0126,1,2395.0,2395.0,Card
T001279,2025-08-25,S008,P041,C0163,3,2912.0,8736.0,Card
T000648,2025-08-25,S006,P033,C0194,1,2395.0,2395.0,Card
T001678,2025-08-26,S008,P005,C0047,1,3573.0,3573.0,UPI
T004521,2025-08-26,S001,P004,C0052,5,2746.0,13730.0,Cash
T002448,2025-08-26,S005,P014,C0057,1,3156.0,3156.0,Card
T004187,2025-08-26,S003,P043,C0050,3,3092.0,9276.0,Wallet
